,session,subject,parent_adj_nps,child_adj_nps,parent_indef_def_adj_nps
22440,8,38,the show,,the show
22447,8,38,the potty,,the potty
22456,8,38,a song,,a song
22461,8,38,a girl,,a girl
22501,8,38,the cat,,the cat
22506,8,38,a lot,,a lot
22518,8,38,a diaper,,a diaper
22519,8,38,the puppet,,the puppet
22522,8,38,a turn,,a turn
22525,8,38,a turn,,a turn
22526,8,38,a turn,,a turn
22564,8,38,the basement,,the basement
22726,8,38,a project,,a project
22735,8,38,the table,,the table
22739,8,38,the table,,the table
22741,8,38,the end,,the end
22743,8,38,the bowls,,the bowls
22746,8,38,a one,,a one
22755,8,38,the orange,,the orange
22756,8,38,the purple,,the purple
22774,8,38,a couple,,a couple
22775,8,38,the necklaces,,the necklaces
22817,8,38,the table,,the table
22828,8,38,the table,,the table
22833,8,38,the pattern,,the pattern
22837,8,38,a pattern,,a pattern
22867,8,38,a color,,a color
22869,8,38,a lot,,a lot
22876,8,38,a necklace,,a necklace
22880,8,38,a pattern,,a pattern
22965,8,38,the necklace,,the necklace
22989,8,38,the bath+room,,the bath+room
23004,8,38,a look,,a look
23014,8,38,a face,,a face
23085,8,38,the table,,the table
23089,8,38,the table,,the table
23092,8,38,a necklace,,a necklace
23125,8,38,a dogs,,a dogs
23129,8,38,the floor,,the floor
23172,8,38,the table,,the table
23175,8,38,a idea,,a idea
23177,8,38,the stuff,,the stuff
23191,8,38,the stool,,the stool
23204,8,38,a bit,,a bit
23205,8,38,a job,,a job
23218,8,39,a can,,a can
23226,8,39,a juice,,a juice
23231,8,39,a punch,,a punch
23234,8,39,the top,,the top
23277,8,39,the door,,the door
23322,8,39,a job,,a job
23345,8,39,a time,,a time
23376,8,39,the side,,the side
23380,8,39,a bite,,a bite
23401,8,39,a punch,,a punch
23406,8,39,a sandwich,,a sandwich
23437,8,39,the rest,,the rest
23442,8,39,a job,,a job
23489,8,39,a bus,,a bus
23545,8,39,the one,,the one
23618,8,39,the way,,the way
23648,8,39,a v@l,,a v@l
23716,8,39,a job,,a job
23770,8,39,a treat,,a treat
23773,8,39,a letters,,a letters
23777,8,39,a letters,,a letters
23782,8,39,a treat,,a treat
23855,8,39,a letters,,a letters
23861,8,39,the camera,,the camera
23882,8,39,the ice,,the ice
23884,8,39,the ice+cream,,the ice+cream
23955,8,39,the papers,,the papers
23968,8,39,the pen,,the pen
23969,8,39,the paper,,the paper
23974,8,39,the pencil,,the pencil
23976,8,39,the pencil,,the pencil
23988,8,39,a pencil,,a pencil
23991,8,39,the paper,,the paper
24013,8,39,the pencil,,the pencil
24015,8,39,the pencil,,the pencil
24019,8,39,the line,,the line
24020,8,39,a job,,a job
24030,8,39,the letter,,the letter
24033,8,39,the letter,,the letter
24048,8,39,the cereal,,the cereal
24063,8,39,the dot,,the dot
24070,8,39,the black,,the black
24113,8,39,the dot,,the dot
24115,8,39,the dot,,the dot
24119,8,39,the dot,,the dot
24123,8,39,a line,,a line
24125,8,39,a line,,a line
24152,8,39,the pencil,,the pencil
24161,8,39,the line,,the line
24167,8,39,a bit,,a bit
24176,8,39,a line,,a line
24186,8,39,the middle,,the middle
24201,8,39,the dot,,the dot
24236,8,39,the baby,,the baby
24239,8,39,the line,,the line
24248,8,39,the line,,the line
24249,8,39,the line,,the line
24262,8,39,the line,,the line
24276,8,39,the top,,the top
24299,8,39,the rest,,the rest
24311,8,39,the dot,,the dot
24318,8,39,the dot,,the dot
24323,8,39,the rest,,the rest
24330,8,39,the thing,,the thing
24333,8,39,the black,,the black
24338,8,39,the line,,the line
24353,8,39,the half,,the half
24362,8,39,the dot,,the dot
24369,8,39,the part,,the part
24383,8,39,a break,,a break
24386,8,39,a ice+cream,,a ice+cream
24413,8,39,a mustache,,a mustache
24416,8,39,a napkin,,a napkin
24437,8,39,the couch,,the couch
24454,8,39,a picture,,a picture
24462,8,39,a busybody,,a busybody
24490,8,39,a way,,a way
24504,8,39,a dot,,a dot
24506,8,39,a dot,,a dot
24543,8,39,a line,,a line
24549,8,39,a guy,,a guy
24576,8,39,a clock,,a clock
24584,8,39,a clock,,a clock
24621,8,39,the steps,,the steps
24623,8,39,the steps,,the steps
24650,8,39,the song,,the song
24652,8,39,a sign,,a sign
24656,8,39,the Eagle_Rock,,the Eagle_Rock
24672,8,39,a present,,a present
24695,8,39,a game,,a game
24747,8,39,the book,,the book
24833,8,39,a pecan,,a pecan
24859,8,39,the steps,,the steps
24896,8,39,the camera,,the camera
24919,8,39,the couch,,the couch
24946,8,39,a horse,,a horse
24965,8,39,a boy,,a boy
24979,8,39,a alligator,,a alligator
24985,8,39,a horse,,a horse
25003,8,39,the air,,the air
25006,8,39,the air,,the air
25033,8,39,a bum,,a bum
25079,8,39,the bottom,,the bottom
25110,8,39,a game,,a game
25331,8,40,the soap,,the soap
25335,8,40,the fingers,,the fingers
25516,8,40,the part,,the part
25628,8,40,the cart,,the cart
25682,8,40,the glass,,the glass
25685,8,40,the blocks,,the blocks
25711,8,40,a stopper,,a stopper
25715,8,40,the room,,the room
25734,8,40,the stairs,,the stairs
25740,8,40,the one,,the one
25744,8,40,the table,,the table
25751,8,40,a time,,a time
25753,8,40,the time,,the time
25790,8,40,a nut+case,,a nut+case
26003,8,40,the one,,the one
26096,8,40,a girl,,a girl
26187,8,40,the light,,the light
26188,8,40,the potty,,the potty
26480,8,42,the puppies,,the puppies
26482,8,42,the puppies,,the puppies
26510,8,42,a movie,,a movie
26512,8,42,a ham,,a ham
26525,8,42,a movie,,a movie
26539,8,42,the rest,,the rest
26567,8,42,the door,,the door
26570,8,42,the front,,the front
26571,8,42,the door,,the door
26585,8,42,the video,,the video
26597,8,42,the movie,,the movie
26629,8,42,the Super_Bowl,,the Super_Bowl
26706,8,42,the doctor,,the doctor
26721,8,42,the guy,,the guy
26723,8,42,a team,,a team
26768,8,42,the dog,,the dog
26775,8,42,the guy,,the guy
26800,8,42,the puppies,,the puppies
26824,8,42,the puppies,,the puppies
26839,8,42,the puppies,,the puppies
26946,8,42,the way,,the way
26965,8,42,a cup,,a cup
26990,8,42,a cup,,a cup
27004,8,42,the pole,,the pole
27050,8,42,the store,,the store
27056,8,42,the puppies,,the puppies
27082,8,42,a minute,,a minute
27100,8,42,the picture,,the picture
27152,8,42,the passage,,the passage
27162,8,42,the computers,,the computers
27165,8,42,the guy,,the guy
27167,8,42,the box,,the box
27170,8,42,a cable,,a cable
27176,8,42,the parts,,the parts
27200,8,42,a paper,,a paper
27201,8,42,a paper,,a paper
27253,8,42,a face,,a face
27290,8,42,the guide,,the guide
27294,8,42,the guide,,the guide
27307,8,42,the eyes,,the eyes
27317,8,42,the movie,,the movie
27320,8,42,the daddy,,the daddy
27327,8,42,the video,,the video
27332,8,42,the guide,,the guide
27335,8,42,the #,,the #
27346,8,42,a pain,,a pain
27350,8,42,the batteries,,the batteries
27363,8,42,the #,,the #
27379,8,42,the beard,,the beard
27390,8,42,the car,,the car
27421,8,42,the cover,,the cover
27424,8,42,the cover,,the cover
27429,8,42,the floor,,the floor
27432,8,42,the floor,,the floor
27485,8,42,the mall,,the mall
27487,8,42,the crocodile,,the crocodile
27511,8,42,the mall,,the mall
27513,8,42,the machine,,the machine
27527,8,42,the space+ship,,the space+ship
27582,8,42,the rest,,the rest
27628,8,42,the floor,,the floor
27630,8,42,a puppy,,a puppy
27647,8,42,a dip,,a dip
27648,8,42,the thing,,the thing
27652,8,42,the door,,the door
27656,8,42,a bowl,,a bowl
27671,8,42,a spoon,,a spoon
27678,8,42,the drawer,,the drawer
27698,8,42,the bear,,the bear
27702,8,42,the bear,,the bear
27703,8,42,the bear,,the bear
27707,8,42,a hairball,,a hairball
27708,8,42,the bird,,the bird
27709,8,42,the bird,,the bird
27715,8,42,the head,,the head
27751,8,43,a toy,,a toy
27752,8,43,the train,,the train
27755,8,43,the semaphore,,the semaphore
27756,8,43,the track,,the track
27765,8,43,the road,,the road
27766,8,43,the wheels,,the wheels
27769,8,43,the rest,,the rest
27799,8,43,the tow,,the tow
27820,8,43,the mechanic,,the mechanic
27822,8,43,the tow,,the tow
27825,8,43,the bath+room,,the bath+room
27834,8,43,a baby,,a baby
27853,8,43,the back,,the back
27859,8,43,a bit,,a bit
27866,8,43,the seat,,the seat
27884,8,43,a car,,a car
27916,8,43,the scoop,,the scoop
27933,8,43,the way,,the way
27945,8,43,the lid,,the lid
27970,8,43,a cactus,,a cactus
27974,8,43,the basket,,the basket
27981,8,43,a cactus,,a cactus
27998,8,43,a bit,,a bit
28053,8,43,the tire,,the tire
28054,8,43,the tire,,the tire
28056,8,43,the mechanic,,the mechanic
28065,8,43,a picture,,a picture
28066,8,43,a video,,a video
28068,8,43,a ham,,a ham
28094,8,43,a song,,a song
28127,8,43,the computer,,the computer
28204,8,43,a minute,,a minute
28208,8,43,the trike,,the trike
28222,8,43,the video,,the video
28227,8,43,a minute,,a minute
28232,8,43,the seeds,,the seeds
28234,8,43,the net,,the net
28243,8,43,a cart,,a cart
28244,8,43,a bit,,a bit
28248,8,43,a tarp,,a tarp
28250,8,43,a tarp,,a tarp
28253,8,43,the road,,the road
28261,8,43,a job,,a job
28262,8,43,a lot,,a lot
28269,8,43,a lot,,a lot
28275,8,43,a grill,,a grill
28311,8,43,the music,,the music
28337,8,43,the pieces,,the pieces
28359,8,43,the ones,,the ones
28366,8,43,a corner,,a corner
28378,8,43,the corner,,the corner
28379,8,43,the bottom,,the bottom
28383,8,43,a boing,,a boing
28391,8,43,the one,,the one
28392,8,43,a fire,,a fire
28393,8,43,the word,,the word
28394,8,43,a e@l,,a e@l
28430,8,43,a bit,,a bit
28440,8,43,the trash,,the trash
28488,8,43,the computer,,the computer
28501,8,43,the one,,the one
28506,8,43,the train,,the train
28511,8,43,the train,,the train
28513,8,43,the level,,the level
28547,8,43,the plants,,the plants
28579,8,43,a minute,,a minute
28598,8,43,a minute,,a minute
28610,8,43,a peach,,a peach
28623,8,43,the trash,,the trash
28631,8,43,a bit,,a bit
28647,8,43,a fly,,a fly
28666,8,43,a bit,,a bit
28681,8,43,the bat,,the bat
28693,8,43,the shirt,,the shirt
28695,8,43,the plants,,the plants
28696,8,43,the ones,,the ones
28700,8,43,the ones,,the ones
28719,8,43,the hose,,the hose
28726,8,43,a puddle,,a puddle
28750,8,43,a time,,a time
28752,8,43,the plants,,the plants
28759,8,43,a bit,,a bit
28762,8,43,the plant,,the plant
28764,8,43,a river,,a river
28767,8,43,the ant,,the ant
28806,8,43,the bucket,,the bucket
28807,8,43,the grass,,the grass
28811,8,43,the grass,,the grass
28813,8,43,the grass,,the grass
28826,8,43,the grass,,the grass
28837,8,43,the grass,,the grass
28840,8,43,the cement,,the cement
28841,8,43,the grass,,the grass
28845,8,43,the sidewalk,,the sidewalk
28884,8,43,a #,,a #
28889,8,43,the hose,,the hose
28932,8,43,a dog,,a dog
28938,8,43,the tree,,the tree
28944,8,43,the grass,,the grass
28947,8,43,the hose,,the hose
28951,8,43,a plumber,,a plumber
28952,8,43,a look,,a look
28956,8,43,a plumber,,a plumber
29011,8,44,a while,,a while
29015,8,44,the end,,the end
29074,8,44,the singing,,the singing
29165,8,44,a car,,a car
29171,8,44,the time,,the time
29189,8,44,the wedding,,the wedding
29190,8,44,the closet,,the closet
29192,8,44,the dress,,the dress
29215,8,44,the water,,the water
29244,8,44,the control,,the control
29247,8,44,the remote,,the remote
29248,8,44,the control,,the control
29298,8,44,the door,,the door
29331,8,44,the tv,,the tv
29352,8,44,the phone,,the phone
29374,8,44,the movie,,the movie
29995,8,45,the game,,the game
30003,8,45,the one,,the one
30015,8,45,the vanilla,,the vanilla
30017,8,45,the cone,,the cone
30020,8,45,the man,,the man
30023,8,45,the girl,,the girl
30026,8,45,the dinosaur,,the dinosaur
30032,8,45,the person,,the person
30034,8,45,the bicycle,,the bicycle
30057,8,45,a ball,,a ball
30068,8,45,the mouse,,the mouse
30086,8,45,the ones,,the ones
30090,8,45,a filter,,a filter
30099,8,45,a game,,a game
30101,8,45,the matching,,the matching
30103,8,45,the room,,the room
30107,8,45,the one,,the one
30112,8,45,a computer,,a computer
30136,8,45,a day,,a day
30144,8,45,the room,,the room
30147,8,45,a bowl,,a bowl
30149,8,45,a game,,a game
30177,8,45,the pictures,,the pictures
30221,8,45,the match,,the match
30222,8,45,the one,,the one
30231,8,45,the game,,the game
30268,8,45,the key,,the key
30296,8,45,a game,,a game
30309,8,45,the box,,the box
30377,8,45,the clouds,,the clouds
30406,8,45,the button,,the button
30423,8,45,a scene,,a scene
30424,8,45,the top,,the top
30426,8,45,the train,,the train
30462,8,45,a square,,a square
30485,8,45,the one,,the one
30491,8,45,the printer,,the printer
30499,8,45,the right,,the right
30514,8,45,the character,,the character
30518,8,45,the song,,the song
30534,8,45,a minute,,a minute
30611,8,45,a title,,a title
30614,8,45,the name,,the name
30627,8,45,the letter,,the letter
30630,8,45,the letter,,the letter
30655,8,45,the button,,the button
30657,8,45,the button,,the button
30682,8,45,a pencil,,a pencil
30686,8,45,a pencil,,a pencil
30688,8,45,a brush,,a brush
30747,8,45,a bit,,a bit
30780,8,45,a dish,,a dish
30791,8,45,the hutch,,the hutch
30794,8,45,the left,,the left
30795,8,45,the left,,the left
30822,8,45,the clay,,the clay
30834,8,45,a squiggly,,a squiggly
30835,8,45,a worm,,a worm
30864,8,45,a party,,a party
30880,8,45,a party,,a party
30881,8,45,a party,,a party
30891,8,45,a while,,a while
30906,8,45,the one,,the one
30917,8,45,a lot,,a lot
30924,8,45,the letter,,the letter
30989,8,45,the party,,the party
31026,8,45,a week,,a week
31049,8,45,the summer,,the summer
31050,8,45,a days,,a days
31052,8,45,a bunch,,a bunch
31058,8,45,a day,,a day
31070,8,45,a weeks,,a weeks
31091,8,45,the farm,,the farm
31092,8,45,a tent,,a tent
31109,8,45,a house,,a house
31153,8,45,the numbers,,the numbers
31159,8,45,the name,,the name
31175,8,45,a kiss,,a kiss
31236,8,45,a frog,,a frog
31239,8,45,the feather,,the feather
31256,8,45,a list,,a list
31259,8,45,the waitress,,the waitress
31263,8,45,the cook,,the cook
31338,8,45,a lunch,,a lunch
31343,8,45,the refrigerator,,the refrigerator
31363,8,45,the shopping,,the shopping
31382,8,45,a brownie,,a brownie
31392,8,45,the name,,the name
31397,8,45,the cook,,the cook
31402,8,45,the cook,,the cook
31407,8,45,the side,,the side
31425,8,45,the sides,,the sides
31440,8,45,a lot,,a lot
31472,8,45,a game,,a game
31502,8,45,a bit,,a bit
31521,8,45,a kitty,,a kitty
31522,8,45,a piggy,,a piggy
31531,8,45,a cat,,a cat
31551,8,45,a owner,,a owner
31569,8,45,the thing,,the thing
31583,8,45,the squirrel,,the squirrel
31588,8,45,a squirrel,,a squirrel
31596,8,45,a bit,,a bit
31605,8,45,a spider,,a spider
31608,8,45,a spider,,a spider
31613,8,45,the uncle,,the uncle
31633,8,45,a spider,,a spider
31636,8,45,a tickle,,a tickle
31640,8,45,a spider,,a spider
31652,8,45,the spider,,the spider
31660,8,45,a mail+box,,a mail+box
31698,8,45,the spider,,the spider
31702,8,45,the farmer,,the farmer
31714,8,45,a spider,,a spider
31718,8,45,the spider,,the spider
31720,8,45,a spider,,a spider
31741,8,45,the gym,,the gym
31757,8,45,the garbage,,the garbage
31759,8,45,a months,,a months
31765,8,45,a cup,,a cup
31918,8,45,the door,,the door
31919,8,45,the door,,the door
32044,8,45,a thing,,a thing
32048,8,45,the game,,the game
32073,8,45,a nap,,a nap
32116,8,46,the bag,,the bag
32256,8,46,a hat,,a hat
32360,8,46,the hat,,the hat
32418,8,46,the hat,,the hat
32426,8,46,the one,,the one
32461,8,46,a hairdresser,,a hairdresser
32480,8,46,a nose,,a nose
32500,8,46,the toes,,the toes
32613,8,46,a kiss,,a kiss
32614,8,46,the drool,,the drool
32615,8,46,a kiss,,a kiss
32641,8,46,a puppydog,,a puppydog
32684,8,46,a kittycat,,a kittycat
32753,8,46,the heat,,the heat
32776,8,46,the zone,,the zone
32792,8,46,the babies,,the babies
32914,8,46,the pictures,,the pictures
32936,8,46,a boy,,a boy
32940,8,46,the girl,,the girl
32947,8,46,a girl,,a girl
32950,8,46,a kid,,a kid
32951,8,46,a boy,,a boy
32955,8,46,a boy,,a boy
33000,8,46,a song,,a song
33001,8,46,a song,,a song
33011,8,46,a slide,,a slide
33068,8,46,a slide,,a slide
33070,8,46,a slide,,a slide
33072,8,46,the pony,,the pony
33159,8,46,a secret,,a secret
33160,8,46,a secret,,a secret
33162,8,46,a secret,,a secret
33166,8,46,a secret,,a secret
33194,8,46,the rest,,the rest
33246,8,46,the lamp,,the lamp
33295,8,46,the song,,the song
33306,8,46,the matter,,the matter
33383,8,46,a chicken,,a chicken
33386,8,46,a pig,,a pig
33509,8,46,a balloon,,a balloon
33596,8,46,a puppy,,a puppy
33605,8,46,a heart,,a heart
33616,8,46,the phone,,the phone
33676,8,46,the stair,,the stair
33719,8,46,the phone,,the phone
33797,8,46,a piece,,a piece
33834,8,46,a heart,,a heart
33862,8,46,the lid,,the lid
33878,8,46,the lid,,the lid
33896,8,46,a cold,,a cold
33905,8,46,a picture,,a picture
33952,8,46,the pillow,,the pillow
33953,8,46,the pillow,,the pillow
33963,8,46,a truck,,a truck
33977,8,46,the lights,,the lights
34019,8,46,a fit,,a fit
34024,8,46,a cup,,a cup
34033,8,46,a cup,,a cup
34066,8,46,the matter,,the matter
34076,8,46,a cup,,a cup
34077,8,46,a cup,,a cup
34082,8,46,a cup,,a cup
34088,8,46,the apple,,the apple
34095,8,46,a cup,,a cup
34105,8,46,a bit,,a bit
34107,8,46,the floor,,the floor
34126,8,46,a sip,,a sip
34144,8,46,the window,,the window
34234,8,47,a snack,,a snack
34246,8,47,the donut,,the donut
34252,8,47,the man,,the man
34254,8,47,the man,,the man
34255,8,47,a mustache,,a mustache
34259,8,47,a mustache,,a mustache
34265,8,47,a mustache,,a mustache
34271,8,47,a mustache,,a mustache
34275,8,47,a daddy,,a daddy
34279,8,47,the set,,the set
34297,8,47,the matter,,the matter
34301,8,47,the town,,the town
34309,8,47,the house,,the house
34338,8,47,a mustache,,a mustache
34383,8,47,the cards,,the cards
34389,8,47,the spinner,,the spinner
34393,8,47,the cards,,the cards
34400,8,47,the spinner,,the spinner
34409,8,47,the green,,the green
34434,8,47,a plain,,a plain
34435,8,47,a space,,a space
34436,8,47,the card,,the card
34440,8,47,the card,,the card
34454,8,47,the middle,,the middle
34462,8,47,the baseball,,the baseball
34464,8,47,the baseball,,the baseball
34465,8,47,the one,,the one
34469,8,47,a baseball,,a baseball
34474,8,47,a baseball,,a baseball
34477,8,47,a baseball,,a baseball
34496,8,47,a sport,,a sport
34499,8,47,the cards,,the cards
34513,8,47,a people,,a people
34527,8,47,the space,,the space
34529,8,47,the space,,the space
34538,8,47,the baby,,the baby
34557,8,47,the baseball,,the baseball
34570,8,47,the yellow,,the yellow
34571,8,47,the path,,the path
34579,8,47,the tricycle,,the tricycle
34604,8,47,a blue,,a blue
34608,8,47,a star,,a star
34609,8,47,a star,,a star
34611,8,47,the star,,the star
34624,8,47,a one,,a one
34637,8,47,the space,,the space
34667,8,47,the end,,the end
34674,8,47,the time,,the time
34687,8,47,the daddy,,the daddy
34713,8,47,the toys,,the toys
34740,8,47,a dominoes,,a dominoes
34744,8,47,the colors,,the colors
34751,8,47,the whole,,the whole
34758,8,47,the double,,the double
34791,8,47,a yellow,,a yellow
34796,8,47,a yellow,,a yellow
34797,8,47,a yellow,,a yellow
34798,8,47,a yellow,,a yellow
34802,8,47,the train,,the train
34814,8,47,the one,,the one
34815,8,47,the one,,the one
34821,8,47,the one,,the one
34837,8,47,the ends,,the ends
34864,8,47,the ends,,the ends
34876,8,47,a green,,a green
34909,8,47,the end,,the end
34916,8,47,a one,,a one
34993,8,47,a #,,a #
35064,8,47,the ice,,the ice
35090,8,47,the golf,,the golf
35092,8,47,the room,,the room
35093,8,47,the cup,no mommy,the cup
35094,8,47,the ground,,the ground
35135,8,47,the one,,the one
35170,8,47,the hammer,,the hammer
35203,8,47,the street,,the street
